<TICKER>,<DTYYYYMMDD>,<DTYYYYMMDD2>,code,close
شاخص_كل6,13980905,20191126,IDXS,309643.60
شاخص_كل6,13980906,20191127,IDXS,311230.00
شاخص_كل6,13980909,20191130,IDXS,314587.80
شاخص_كل6,13980910,20191201,IDXS,318670.50
شاخص_كل6,13980911,20191202,IDXS,320194.80
شاخص_كل6,13980912,20191203,IDXS,320814.40
شاخص_كل6,13980913,20191204,IDXS,322528.00
شاخص_كل6,13980916,20191207,IDXS,327624.80
شاخص_كل6,13980917,20191208,IDXS,332567.20
شاخص_كل6,13980918,20191209,IDXS,335792.00
شاخص_كل6,13980919,20191210,IDXS,339434.40
شاخص_كل6,13980920,20191211,IDXS,339386.60
شاخص_كل6,13980923,20191214,IDXS,343291.80
شاخص_كل6,13980924,20191215,IDXS,344115.10
شاخص_كل6,13980925,20191216,IDXS,344487.40
شاخص_كل6,13980926,20191217,IDXS,346870.70
شاخص_كل6,13980927,20191218,IDXS,350322.60
شاخص_كل6,13980930,20191221,IDXS,353996.70
شاخص_كل6,13981001,20191222,IDXS,356721.10
شاخص_كل6,13981002,20191223,IDXS,359365.50
شاخص_كل6,13981003,20191224,IDXS,362259.30
شاخص_كل6,13981004,20191225,IDXS,361088.40
شاخص_كل6,13981007,20191228,IDXS,367632.10
شاخص_كل6,13981008,20191229,IDXS,369729.90
شاخص_كل6,13981009,20191230,IDXS,375547.70
شاخص_كل6,13981010,20191231,IDXS,377012.70
شاخص_كل6,13981011,20200101,IDXS,384099.60
شاخص_كل6,13981014,20200104,IDXS,367334.00
شاخص_كل6,13981015,20200105,IDXS,365815.50
شاخص_كل6,13981017,20200107,IDXS,358843.20
شاخص_كل6,13981018,20200108,IDXS,353807.50
شاخص_كل6,13981021,20200111,IDXS,359807.10
شاخص_كل6,13981022,20200112,IDXS,375650.20
شاخص_كل6,13981023,20200113,IDXS,392038.40
شاخص_كل6,13981024,20200114,IDXS,395912.60
شاخص_كل6,13981025,20200115,IDXS,399445.30
شاخص_كل6,13981028,20200118,IDXS,409962.40
شاخص_كل6,13981029,20200119,IDXS,410694.50
شاخص_كل6,13981030,20200120,IDXS,409807.80
شاخص_كل6,13981101,20200121,IDXS,406008.90
شاخص_كل6,13981102,20200122,IDXS,411211.50
شاخص_كل6,13981105,20200125,IDXS,417001.90
شاخص_كل6,13981106,20200126,IDXS,418312.50
شاخص_كل6,13981107,20200127,IDXS,420668.10
شاخص_كل6,13981108,20200128,IDXS,427139.40
شاخص_كل6,13981112,20200201,IDXS,426184.90
شاخص_كل6,13981113,20200202,IDXS,428217.00
شاخص_كل6,13981114,20200203,IDXS,438881.50
شاخص_كل6,13981115,20200204,IDXS,440199.10
شاخص_كل6,13981116,20200205,IDXS,445894.10
شاخص_كل6,13981119,20200208,IDXS,452842.30
شاخص_كل6,13981120,20200209,IDXS,454618.50
شاخص_كل6,13981121,20200210,IDXS,447151.90
شاخص_كل6,13981123,20200212,IDXS,459079.50
شاخص_كل6,13981126,20200215,IDXS,461988.40
شاخص_كل6,13981127,20200216,IDXS,472749.90
شاخص_كل6,13981128,20200217,IDXS,476812.80
شاخص_كل6,13981129,20200218,IDXS,472120.40
شاخص_كل6,13981130,20200219,IDXS,478755.70
شاخص_كل6,13981203,20200222,IDXS,481869.60
شاخص_كل6,13981204,20200223,IDXS,498904.50
شاخص_كل6,13981205,20200224,IDXS,503735.80
شاخص_كل6,13981206,20200225,IDXS,518512.80
شاخص_كل6,13981207,20200226,IDXS,524393.90
شاخص_كل6,13981210,20200229,IDXS,505801.00
شاخص_كل6,13981211,20200301,IDXS,515583.00
شاخص_كل6,13981212,20200302,IDXS,529329.00
شاخص_كل6,13981213,20200303,IDXS,544237.10
شاخص_كل6,13981214,20200304,IDXS,555167.50
شاخص_كل6,13981217,20200307,IDXS,549186.10
شاخص_كل6,13981219,20200309,IDXS,534379.50
شاخص_كل6,13981220,20200310,IDXS,519847.30
شاخص_كل6,13981221,20200311,IDXS,520211.20
شاخص_كل6,13981224,20200314,IDXS,502738.90
شاخص_كل6,13981225,20200315,IDXS,494405.60
شاخص_كل6,13981226,20200316,IDXS,506079.30
شاخص_كل6,13981227,20200317,IDXS,502425.90
شاخص_كل6,13981228,20200318,IDXS,512900.50
شاخص_كل6,13990105,20200324,IDXS,508665.90
شاخص_كل6,13990106,20200325,IDXS,521267.30
شاخص_كل6,13990109,20200328,IDXS,532525.20
شاخص_كل6,13990110,20200329,IDXS,545649.70
شاخص_كل6,13990111,20200330,IDXS,410842.10
شاخص_كل6,13990116,20200404,IDXS,567531.60
شاخص_كل6,13990117,20200405,IDXS,573903.20
شاخص_كل6,13990118,20200406,IDXS,569673.60
شاخص_كل6,13990119,20200407,IDXS,583344.40
شاخص_كل6,13990120,20200408,IDXS,597070.50
شاخص_كل6,13990123,20200411,IDXS,607854.90
شاخص_كل6,13990124,20200412,IDXS,623260.30
شاخص_كل6,13990125,20200413,IDXS,624527.50
شاخص_كل6,13990126,20200414,IDXS,626388.70
شاخص_كل6,13990127,20200415,IDXS,645722.40
شاخص_كل6,13990130,20200418,IDXS,668905.60
شاخص_كل6,13990131,20200419,IDXS,690037.30
شاخص_كل6,13990201,20200420,IDXS,708994.60
شاخص_كل6,13990202,20200421,IDXS,726137.40
شاخص_كل6,13990203,20200422,IDXS,741901.80
شاخص_كل6,13990206,20200425,IDXS,769372.80
شاخص_كل6,13990207,20200426,IDXS,797813.30
شاخص_كل6,13990208,20200427,IDXS,820505.30
شاخص_كل6,13990209,20200428,IDXS,845952.50
شاخص_كل6,13990210,20200429,IDXS,878093.60
شاخص_كل6,13990213,20200502,IDXS,917406.00
شاخص_كل6,13990214,20200503,IDXS,956200.10
شاخص_كل6,13990215,20200504,IDXS,979105.30
شاخص_كل6,13990216,20200505,IDXS,980571.10
شاخص_كل6,13990217,20200506,IDXS,977923.50
شاخص_كل6,13990220,20200509,IDXS,1020217.50
شاخص_كل6,13990221,20200510,IDXS,1043252.70
شاخص_كل6,13990222,20200511,IDXS,1047762.80
شاخص_كل6,13990223,20200512,IDXS,1021444.80
شاخص_كل6,13990224,20200513,IDXS,1017662.50
شاخص_كل6,13990227,20200516,IDXS,987475.30
شاخص_كل6,13990228,20200517,IDXS,968460.50
شاخص_كل6,13990229,20200518,IDXS,995180.60
شاخص_كل6,13990230,20200519,IDXS,1002124.60
شاخص_كل6,13990231,20200520,IDXS,986759.20
شاخص_كل6,13990303,20200523,IDXS,959840.50
شاخص_كل6,13990306,20200526,IDXS,926132.70
شاخص_كل6,13990307,20200527,IDXS,938549.80
شاخص_كل6,13990310,20200530,IDXS,973494.70
شاخص_كل6,13990311,20200531,IDXS,970413.00
شاخص_كل6,13990312,20200601,IDXS,988120.70
شاخص_كل6,13990313,20200602,IDXS,1028537.60
شاخص_كل6,13990317,20200606,IDXS,1068844.00
شاخص_كل6,13990318,20200607,IDXS,1116186.60
شاخص_كل6,13990319,20200608,IDXS,1118912.10
شاخص_كل6,13990320,20200609,IDXS,1118118.10
شاخص_كل6,13990321,20200610,IDXS,1153679.70
شاخص_كل6,13990324,20200613,IDXS,1189807.40
شاخص_كل6,13990325,20200614,IDXS,1185376.60
شاخص_كل6,13990326,20200615,IDXS,1200120.70
شاخص_كل6,13990327,20200616,IDXS,1229701.60
شاخص_كل6,13990331,20200620,IDXS,1270602.60
شاخص_كل6,13990401,20200621,IDXS,1300828.10
شاخص_كل6,13990402,20200622,IDXS,1341531.90
شاخص_كل6,13990403,20200623,IDXS,1391041.00
شاخص_كل6,13990404,20200624,IDXS,1419439.00
شاخص_كل6,13990407,20200627,IDXS,1466275.80
شاخص_كل6,13990408,20200628,IDXS,1491951.50
شاخص_كل6,13990409,20200629,IDXS,1481924.10
شاخص_كل6,13990410,20200630,IDXS,1546849.90
شاخص_كل6,13990411,20200701,IDXS,1612882.40
شاخص_كل6,13990414,20200704,IDXS,1621367.50
شاخص_كل6,13990415,20200705,IDXS,1655406.90
شاخص_كل6,13990416,20200706,IDXS,1736402.00
شاخص_كل6,13990417,20200707,IDXS,1747078.10
شاخص_كل6,13990418,20200708,IDXS,1753678.20
شاخص_كل6,13990421,20200711,IDXS,1741296.10
شاخص_كل6,13990422,20200712,IDXS,1812832.50
شاخص_كل6,13990423,20200713,IDXS,1822117.10
شاخص_كل6,13990424,20200714,IDXS,1844860.00
شاخص_كل6,13990425,20200715,IDXS,1841695.90
شاخص_كل6,13990428,20200718,IDXS,1809147.20
شاخص_كل6,13990429,20200719,IDXS,1864945.80
شاخص_كل6,13990430,20200720,IDXS,1924798.40
شاخص_كل6,13990431,20200721,IDXS,1916202.30
شاخص_كل6,13990501,20200722,IDXS,1901169.30
شاخص_كل6,13990504,20200725,IDXS,1952920.80
شاخص_كل6,13990505,20200726,IDXS,1946134.40
شاخص_كل6,13990506,20200727,IDXS,1933943.80
شاخص_كل6,13990507,20200728,IDXS,1941156.70
شاخص_كل6,13990508,20200729,IDXS,1904316.10
